CHB.UG1.LA.CASQ.Temp_1 Timestamp,CHB.UG1.LA.CASQ.Temp_1 Value,CHB.UG1.LA.CASQ.Temp_2 Timestamp,CHB.UG1.LA.CASQ.Temp_2 Value,CHB.UG1.LA.ME.Temp_2 Timestamp,CHB.UG1.LA.ME.Temp_2 Value,CHB.UG1.LA.ME.Temp_1 Timestamp,CHB.UG1.LA.ME.Temp_1 Value,CHB.UG1.LA.ME.Temp_3 Timestamp,CHB.UG1.LA.ME.Temp_3 Value,CHB.UG1.LA.Temp_Ol Timestamp,CHB.UG1.LA.Temp_Ol Value,CHB.UG1.LA.MCE.Temp Timestamp,CHB.UG1.LA.MCE.Temp Value,CHB.UG1.LNA.CASQ.Temp_2 Timestamp,CHB.UG1.LNA.CASQ.Temp_2 Value,CHB.UG1.LNA.CASQ.Temp_1 Timestamp,CHB.UG1.LNA.CASQ.Temp_1 Value,CHB.UG1.LNA.Temp_Ol Timestamp,CHB.UG1.LNA.Temp_Ol Value,CHB.UG1.UHLM.Temp_Ol Timestamp,CHB.UG1.UHLM.Temp_Ol Value,CHB.UG1.RV.Vel Timestamp,CHB.UG1.RV.Vel Value,CHB.UG1.RV.PosDistr Timestamp,CHB.UG1.RV.PosDistr Value
12/12/2024 18:15:19,23.5672016143799,12/12/2024 18:27:09,26.7998085021973,12/12/2024 18:20:37,26.2658138275146,12/12/2024 18:15:19,23.3055400848389,12/12/2024 19:58:28,35.2934226989746,12/12/2024 18:15:33,22.1747550964355,12/12/2024 18:15:20,23.6445922851563,12/12/2024 18:23:20,25.0999088287354,12/12/2024 18:15:33,22.0624542236328,12/12/2024 18:15:33,22.0624542236328,12/12/2024 18:35:49,22.7655162811279,12/12/2024 18:15:51,6.55248463153839E-02,12/12/2024 18:15:50,0.120108917355537
12/12/2024 18:15:22,23.7816104888916,12/12/2024 18:27:27,26.8998146057129,12/12/2024 18:20:41,26.5149574279785,12/12/2024 18:15:21,23.2492179870605,12/12/2024 20:03:47,35.5,12/12/2024 18:15:37,22.2849884033203,12/12/2024 18:15:25,23.6445922851563,12/12/2024 18:23:26,25.1998023986816,12/12/2024 18:15:38,22.0624542236328,12/12/2024 18:15:38,22.0624542236328,12/12/2024 18:36:07,22.7961692810059,12/12/2024 18:15:56,6.55248463153839E-02,12/12/2024 18:15:55,0.120108917355537
12/12/2024 18:15:26,23.5689487457275,12/12/2024 18:27:44,26.9996089935303,12/12/2024 18:20:44,27.0100593566895,12/12/2024 18:15:26,23.2492179870605,12/12/2024 20:07:52,35.6999969482422,12/12/2024 18:15:41,22.2487316131592,12/12/2024 18:15:29,23.6995239257813,12/12/2024 18:23:34,25.2999057769775,12/12/2024 18:15:43,22.0624542236328,12/12/2024 18:15:43,22.0624542236328,12/12/2024 18:36:24,22.8191089630127,12/12/2024 18:16:01,6.55248463153839E-02,12/12/2024 18:16:00,0.120108917355537
12/12/2024 18:15:31,23.5689487457275,12/12/2024 18:28:02,27.0996150970459,12/12/2024 18:20:48,27.4102020263672,12/12/2024 18:15:30,23.3315963745117,12/12/2024 20:11:55,35.9000091552734,12/12/2024 18:15:46,22.2487316131592,12/12/2024 18:15:30,23.5671691894531,12/12/2024 18:23:41,25.3998146057129,12/12/2024 18:15:46,22.1517944335938,12/12/2024 18:15:46,22.1517944335938,12/12/2024 18:36:44,22.8433818817139,12/12/2024 18:16:06,6.55248463153839E-02,12/12/2024 18:16:05,0.120108917355537
12/12/2024 18:15:33,23.4651660919189,12/12/2024 18:28:21,27.1996059417725,12/12/2024 18:20:52,27.7350616455078,12/12/2024 18:15:34,23.3315963745117,12/12/2024 20:16:12,36.1000061035156,12/12/2024 18:15:47,22.1054744720459,12/12/2024 18:15:35,23.5671691894531,12/12/2024 18:23:49,25.4999027252197,12/12/2024 18:15:51,22.1517944335938,12/12/2024 18:15:51,22.1517944335938,12/12/2024 18:37:06,22.8641147613525,12/12/2024 18:16:11,6.55248463153839E-02,12/12/2024 18:16:10,0.120108917355537
12/12/2024 18:15:38,23.4651660919189,12/12/2024 18:28:41,27.2996120452881,12/12/2024 18:20:56,28.1617240905762,12/12/2024 18:15:35,23.2309303283691,12/12/2024 20:20:40,36.3000030517578,12/12/2024 18:15:52,22.1054744720459,12/12/2024 18:15:39,23.6540107727051,12/12/2024 18:23:57,25.5999088287354,12/12/2024 18:15:52,21.9820861816406,12/12/2024 18:15:52,21.9820861816406,12/12/2024 18:37:30,22.8837203979492,12/12/2024 18:16:16,6.55248463153839E-02,12/12/2024 18:16:15,0.120108917355537
12/12/2024 18:15:43,23.4651660919189,12/12/2024 18:29:01,27.3998146057129,12/12/2024 18:21:00,28.5596809387207,12/12/2024 18:15:40,23.2309303283691,12/12/2024 20:25:22,36.5,12/12/2024 18:15:57,22.3577632904053,12/12/2024 18:15:43,23.5508556365967,12/12/2024 18:24:05,25.6998996734619,12/12/2024 18:15:57,21.9820861816406,12/12/2024 18:15:57,21.9820861816406,12/12/2024 18:37:58,22.9072113037109,12/12/2024 18:16:21,6.55248463153839E-02,12/12/2024 18:16:20,0.120108917355537
12/12/2024 18:15:48,23.4651660919189,12/12/2024 18:29:22,27.4996089935303,12/12/2024 18:21:05,28.9671726226807,12/12/2024 18:15:44,23.3086376190186,12/12/2024 20:30:16,36.6999969482422,12/12/2024 18:16:01,22.2043037414551,12/12/2024 18:15:44,23.6880321502686,12/12/2024 18:24:13,25.7999057769775,12/12/2024 18:16:01,21.9820861816406,12/12/2024 18:16:01,21.9820861816406,12/12/2024 18:38:34,22.9285984039307,12/12/2024 18:16:26,6.55248463153839E-02,12/12/2024 18:16:25,0.120108917355537
12/12/2024 18:15:49,23.5722751617432,12/12/2024 18:29:44,27.5998115539551,12/12/2024 18:21:09,29.318717956543,12/12/2024 18:15:49,23.3086376190186,12/12/2024 20:36:46,36.9000091552734,12/12/2024 18:16:06,22.2043037414551,12/12/2024 18:15:49,23.6880321502686,12/12/2024 18:24:21,25.8998146057129,12/12/2024 18:16:02,22.0511589050293,12/12/2024 18:16:02,22.0511589050293,12/12/2024 18:38:58,22.9545249938965,12/12/2024 18:16:31,6.55248463153839E-02,12/12/2024 18:16:30,0.120108917355537
12/12/2024 18:15:54,23.5722751617432,12/12/2024 18:30:06,27.6996059417725,12/12/2024 18:21:13,29.7915115356445,12/12/2024 18:15:51,23.1264324188232,12/12/2024 20:45:00,37.1000061035156,12/12/2024 18:16:10,22.2043037414551,12/12/2024 18:15:54,23.6880321502686,12/12/2024 18:24:30,25.9998054504395,12/12/2024 18:16:07,22.0511589050293,12/12/2024 18:16:07,22.0511589050293,12/12/2024 18:39:21,22.977481842041,12/12/2024 18:16:36,6.55248463153839E-02,12/12/2024 18:16:35,0.120108917355537
